identificationNumber,Relationship,title,blob_uri,externalURL,rightsHolder_org,rightsHolder_person,publishTo
MR.ALBQ.1194,61132,Razzle Dazzle,http://www.publicartarchive.org/sites/default/files/671_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1195,61134,Y'es Em (I am),http://www.publicartarchive.org/sites/default/files/672_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1196,61136,"Untitled, Origins# 0-106-78 (bk 130)",http://www.publicartarchive.org/sites/default/files/673_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1197,61138,"Untitled, Origins# 0-105-78 (bk 130)",http://www.publicartarchive.org/sites/default/files/674_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1198,61140,Yarman II,http://www.publicartarchive.org/sites/default/files/675_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1199,61142,"Untitled, 81.6.3A",http://www.publicartarchive.org/sites/default/files/677_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1200,61144,Untitled 79.104,http://www.publicartarchive.org/sites/default/files/678_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1201,61147,Untitled 79.12.3,http://www.publicartarchive.org/sites/default/files/679_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1202,61149,Untitled 79.12.4,http://www.publicartarchive.org/sites/default/files/680_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1203,61151,Untitled 78.9.4,http://www.publicartarchive.org/sites/default/files/681_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1204,61153,Untitled (1978),http://www.publicartarchive.org/sites/default/files/683_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1205,61155,Tamam,http://www.publicartarchive.org/sites/default/files/684_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1206,61157,Osmanli,http://www.publicartarchive.org/sites/default/files/685_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1207,61159,Maelstrom,http://www.publicartarchive.org/sites/default/files/686_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1208,61161,Galata II,http://www.publicartarchive.org/sites/default/files/687_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1209,61163,Ayasofia II,http://www.publicartarchive.org/sites/default/files/688_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1210,61165,Attic Reflections I,http://www.publicartarchive.org/sites/default/files/689_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1211,61167,Attic Reflections II,http://www.publicartarchive.org/sites/default/files/690_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1212,61169,Attic Reflections III,http://www.publicartarchive.org/sites/default/files/691_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1213,61171,Attic Reflections IV,http://www.publicartarchive.org/sites/default/files/692_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1214,61173,Ars Antiqua,http://www.publicartarchive.org/sites/default/files/693_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1215,61175,Arcanum,http://www.publicartarchive.org/sites/default/files/694_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1216,61177,Ahmet Cami,http://www.publicartarchive.org/sites/default/files/695_01.jpg,,,Garo Antreasian,Public Art Archive
MR.ALBQ.1217,62344,New Mexico Inspired,http://www.publicartarchive.org/sites/default/files/000202_270589_768097_0511.jpg,,,Robert Reck,Public Art Archive
MR.ALBQ.1218,62344,New Mexico Inspired,http://www.publicartarchive.org/sites/default/files/000201_270589_768093_0511.jpg,,,Robert Reck,Public Art Archive
MR.ALBQ.1219,62344,New Mexico Inspired,http://www.publicartarchive.org/sites/default/files/000203_270589_768102_0511.jpg,,,Robert Reck,Public Art Archive
MR.ALBQ.1220,62344,New Mexico Inspired,http://www.publicartarchive.org/sites/default/files/580_02.jpg,,,Karen Yank,Public Art Archive
MR.ALBQ.1221,62344,New Mexico Inspired,http://www.publicartarchive.org/sites/default/files/580_04.jpg,,,Karen Yank,Public Art Archive
MR.ALBQ.1222,62344,New Mexico Inspired,http://www.publicartarchive.org/sites/default/files/580_06.jpg,,,Karen Yank,Public Art Archive
MR.ALBQ.1223,62348,New Mexico Inspired II,http://www.publicartarchive.org/sites/default/files/000205_270589_227807_0511.jpg,,,Robert Reck,Public Art Archive
MR.ALBQ.1224,62348,New Mexico Inspired II,http://www.publicartarchive.org/sites/default/files/000204_270589_227802_0511.jpg,,,Robert Reck,Public Art Archive
MR.ALBQ.1225,62348,New Mexico Inspired II,http://www.publicartarchive.org/sites/default/files/580_01.jpg,,,Karen Yank,Public Art Archive
MR.ALBQ.1226,62348,New Mexico Inspired II,http://www.publicartarchive.org/sites/default/files/580_03.jpg,,,Karen Yank,Public Art Archive
MR.ALBQ.1227,62348,New Mexico Inspired II,http://www.publicartarchive.org/sites/default/files/580_05.jpg,,,Karen Yank,Public Art Archive
MR.ALBQ.1228,64991,Bear Canyon Bicycle/Pedestrian Bridge,http://www.publicartarchive.org/sites/default/files/Tillett_L_18.jpg,,,Seth Ely,Public Art Archive
MR.ALBQ.1229,64991,Bear Canyon Bicycle/Pedestrian Bridge,http://www.publicartarchive.org/sites/default/files/Tillett_L_19.jpg,,,Seth Ely,Public Art Archive
MR.ALBQ.1230,64991,Bear Canyon Bicycle/Pedestrian Bridge,http://www.publicartarchive.org/sites/default/files/Tillett_L_20.jpg,,,Seth Ely,Public Art Archive
MR.ALBQ.1231,70962,Monument,http://www.publicartarchive.org/sites/default/files/000046_271033_201148_0511.jpg,,,Margot Geist,Public Art Archive
MR.ALBQ.1232,70962,Monument,http://www.publicartarchive.org/sites/default/files/000047_271033_201338_0511.jpg,,,Margot Geist,Public Art Archive
MR.ALBQ.1233,70962,Monument,http://www.publicartarchive.org/sites/default/files/000048_271033_201346_0511.jpg,,,Margot Geist,Public Art Archive
MR.ALBQ.1234,70962,Monument,http://www.publicartarchive.org/sites/default/files/000049_271033_201387_0511.jpg,,,Margot Geist,Public Art Archive
MR.ALBQ.1235,70962,Monument,http://www.publicartarchive.org/sites/default/files/000050_271033_201391_0511.jpg,,,Margot Geist,Public Art Archive
MR.ALBQ.1236,76534,You Are Here,http://www.publicartarchive.org/sites/default/files/000061_655129_694921_0511.jpg,,,Rachel Stevens,Public Art Archive
MR.ALBQ.1237,76534,You Are Here,http://www.publicartarchive.org/sites/default/files/000065_655129_694939_0511.jpg,,,Rachel Stevens,Public Art Archive
MR.ALBQ.1238,76774,Southwest Pieta,http://www.publicartarchive.org/sites/default/files/134.01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1239,76776,KiMo Sign,http://www.publicartarchive.org/sites/default/files/605_01.jpg,,,Kirk Gittings,Public Art Archive
MR.ALBQ.1240,76776,KiMo Sign,http://www.publicartarchive.org/sites/default/files/605_02.jpg,,,Kirk Gittings,Public Art Archive
MR.ALBQ.1241,76776,KiMo Sign,http://www.publicartarchive.org/sites/default/files/605_03.jpg,,,Kirk Gittings,Public Art Archive
MR.ALBQ.1242,76780,Camera Man,http://www.publicartarchive.org/sites/default/files/609_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1243,76780,Camera Man,http://www.publicartarchive.org/sites/default/files/609_02.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1244,76783,Auto Hawk,http://www.publicartarchive.org/sites/default/files/641_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1245,76783,Auto Hawk,http://www.publicartarchive.org/sites/default/files/641_02.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1246,76786,Fire Rocket,http://www.publicartarchive.org/sites/default/files/657_01.jpg,,,Peter Reiquam,Public Art Archive
MR.ALBQ.1247,76788,Desert Flower,http://www.publicartarchive.org/sites/default/files/664_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1248,76790,Midstream,http://www.publicartarchive.org/sites/default/files/665_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1249,76791,Prayer for Rain,http://www.publicartarchive.org/sites/default/files/666_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1250,76794,Untitled,http://www.publicartarchive.org/sites/default/files/667.02_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1251,76796,Untitled,http://www.publicartarchive.org/sites/default/files/667.03_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1252,76798,Red-factor,http://www.publicartarchive.org/sites/default/files/669_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1253,76800,In the Bosque,http://www.publicartarchive.org/sites/default/files/709_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1254,76802,Steve Borbas,http://www.publicartarchive.org/sites/default/files/710_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1255,76804,Fish School,http://www.publicartarchive.org/sites/default/files/714_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1256,76806,She Taught Us to Weave,http://www.publicartarchive.org/sites/default/files/721_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1257,76806,She Taught Us to Weave,http://www.publicartarchive.org/sites/default/files/721_02.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1258,76806,She Taught Us to Weave,http://www.publicartarchive.org/sites/default/files/721_03.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1259,76809,Trance Dance,http://www.publicartarchive.org/sites/default/files/722_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1260,76812,Dualities,http://www.publicartarchive.org/sites/default/files/723_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1261,76813,Mirrored Robots,http://www.publicartarchive.org/sites/default/files/724_01_0.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1262,76815,Untitled (Bees),http://www.publicartarchive.org/sites/default/files/726_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1263,76818,Inland Empire: A Suspended Animation,http://www.publicartarchive.org/sites/default/files/727_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1264,76821,Patternation,http://www.publicartarchive.org/sites/default/files/728_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1265,76822,Augmented Reality for Open Spaces,http://www.publicartarchive.org/sites/default/files/725_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1266,76823,Los Libros,http://www.publicartarchive.org/sites/default/files/705_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1267,76826,Muertarina,http://www.publicartarchive.org/sites/default/files/707_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1268,76827,Desert Elements,http://www.publicartarchive.org/sites/default/files/729_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1269,76829,Quantum Bridge,http://www.publicartarchive.org/sites/default/files/730_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1270,76829,Quantum Bridge,http://www.publicartarchive.org/sites/default/files/730_02.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1271,76829,Quantum Bridge,http://www.publicartarchive.org/sites/default/files/730_03.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1272,76829,Quantum Bridge,http://www.publicartarchive.org/sites/default/files/730_04.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1273,76835,Signs of the Times,http://www.publicartarchive.org/sites/default/files/731_02.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1274,76835,Signs of the Times,http://www.publicartarchive.org/sites/default/files/731_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1275,76838,Suspense,http://www.publicartarchive.org/sites/default/files/733_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1276,76838,Suspense,http://www.publicartarchive.org/sites/default/files/733_02.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1277,76841,Jolly Rodgers,http://www.publicartarchive.org/sites/default/files/740_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1278,76843,16 Artist's I Like,http://www.publicartarchive.org/sites/default/files/741_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1279,76846,Passing Through the Night,http://www.publicartarchive.org/sites/default/files/734_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1280,76848,The Guardians,http://www.publicartarchive.org/sites/default/files/734_02.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1281,76848,The Guardians,http://www.publicartarchive.org/sites/default/files/734_01_0.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1282,76848,The Guardians,http://www.publicartarchive.org/sites/default/files/734_03.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1283,76852,Bosque del Apache,http://www.publicartarchive.org/sites/default/files/739_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1284,76854,Prickly Green II,http://www.publicartarchive.org/sites/default/files/743_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1285,76856,Foothills,http://www.publicartarchive.org/sites/default/files/744_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1286,76858,Bucking Bronco,http://www.publicartarchive.org/sites/default/files/745_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1287,76860,Holocene,http://www.publicartarchive.org/sites/default/files/746_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1288,76862,Blue Sky Tour,http://www.publicartarchive.org/sites/default/files/747_01_0.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1289,76864,Winter Meditation,http://www.publicartarchive.org/sites/default/files/748_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1290,76865,Common Chama Chicken,http://www.publicartarchive.org/sites/default/files/749_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1291,76868,Susurrus (Summer Evenings),http://www.publicartarchive.org/sites/default/files/750_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1292,76870,Rio Grande Table,http://www.publicartarchive.org/sites/default/files/751_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1293,76872,Red Blanket,http://www.publicartarchive.org/sites/default/files/752_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1294,76874,Tangerine Dreams and Marmalade Skies,http://www.publicartarchive.org/sites/default/files/753_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1295,76876,Some Covers,http://www.publicartarchive.org/sites/default/files/754_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1296,76878,NM12-0013,http://www.publicartarchive.org/sites/default/files/755_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1297,76880,Soapworks,http://www.publicartarchive.org/sites/default/files/756_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1298,76882,Flagship,http://www.publicartarchive.org/sites/default/files/757_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1299,76884,Desert Primrose,http://www.publicartarchive.org/sites/default/files/758_02.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1300,76884,Desert Primrose,http://www.publicartarchive.org/sites/default/files/758_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1301,76884,Desert Primrose,http://www.publicartarchive.org/sites/default/files/758_03.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1302,76884,Desert Primrose,http://www.publicartarchive.org/sites/default/files/758_04.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1303,76888,Star Chair,http://www.publicartarchive.org/sites/default/files/760_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1304,76888,Star Chair,http://www.publicartarchive.org/sites/default/files/760_03.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1305,76888,Star Chair,http://www.publicartarchive.org/sites/default/files/760_04.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1306,76908,Here's Looking at You,http://www.publicartarchive.org/sites/default/files/713_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1307,76910,Travel Through ABQ: Rapid Ride,http://www.publicartarchive.org/sites/default/files/651_01_0.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1308,76912,Of the Middle Rio Grande,http://www.publicartarchive.org/sites/default/files/659_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1309,76914,Portraits: The Artists of New Mexico (Patrick Nagatani),http://www.publicartarchive.org/sites/default/files/6481_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1310,76916,Center of the City Centennial Project 2012,http://www.publicartarchive.org/sites/default/files/618_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1311,76919,Sky Portal,http://www.publicartarchive.org/sites/default/files/621_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1312,76919,Sky Portal,http://www.publicartarchive.org/sites/default/files/621_02.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1313,76919,Sky Portal,http://www.publicartarchive.org/sites/default/files/621_03.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1314,76924,E Pluribus Unum,http://www.publicartarchive.org/sites/default/files/737_01.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1315,76924,E Pluribus Unum,http://www.publicartarchive.org/sites/default/files/737_02.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1316,76924,E Pluribus Unum,http://www.publicartarchive.org/sites/default/files/C0284%20%283%29.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.1317,83234,Southwest Vernacular III,http://www.publicartarchive.org/sites/default/files/000001_982386_733048_0511.jpg,,,Shelly Smith,Public Art Archive
MR.ALBQ.1318,83234,Southwest Vernacular III,http://www.publicartarchive.org/sites/default/files/982386-2222882.jpg,,,Shelly Smith,Public Art Archive
MR.ALBQ.1319,83234,Southwest Vernacular III,http://www.publicartarchive.org/sites/default/files/davis%202.jpg,,,Shelly Smith,Public Art Archive
MR.ALBQ.1320,83234,Southwest Vernacular III,http://www.publicartarchive.org/sites/default/files/davis%203.jpg,,,Shelly Smith,Public Art Archive
MR.ALBQ.1321,83234,Southwest Vernacular III,http://www.publicartarchive.org/sites/default/files/davis%204.jpg,,,Shelly Smith,Public Art Archive
MR.ALBQ.1322,84488,Untitled (Alexander Long),http://www.publicartarchive.org/sites/default/files/6871920237_6b69701134_o.jpg,,,Alexander Long,Public Art Archive
